"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.mellannamn","avbestallorginalforpackning.Bestallningsrader.Patientinformation.mellannamn","","","",0,1,"","","","string {[]} {[]}
","mellannamn","Anvandarens mellanamn.","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.mellannamn",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.efternamn","avbestallorginalforpackning.Bestallningsrader.Patientinformation.efternamn","","","",1,1,"","","","string {[]} {[]}
","efternamn","Anvandarens efternamn.","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.efternamn",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.identitetstyp","avbestallorginalforpackning.Bestallningsrader.Patientinformation.identitetstyp","","","",1,1,"","","","code {[]} {[]}
","identitetstyp","identitetstyp","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-identitetstyp-vs","",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.identitetstyp",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.personid","avbestallorginalforpackning.Bestallningsrader.Patientinformation.personid","","","",1,1,"","","","string {[]} {[]}
","personid","Anvandarens personid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.personid",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod","avbestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod","","","",0,1,"","","","string {[]} {[]}
","lanskod","Anvandarens folkbokforda lanskod","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod","avbestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod","","","",0,1,"","","","string {[]} {[]}
","kommunkod","Anvandarens folkbokforda kommunkod","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.NPLpackid","avbestallorginalforpackning.Bestallningsrader.NPLpackid","","","",0,1,"","","","string {[]} {[]}
","NPLpackid","NPLpackid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.NPLpackid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.varunummer","avbestallorginalforpackning.Bestallningsrader.varunummer","","","",0,1,"","","","string {[]} {[]}
","varunummer","varunummer","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.varunummer",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.receptid","avbestallorginalforpackning.Bestallningsrader.receptid","","","",0,1,"","","","string {[]} {[]}
","receptid","receptid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.receptid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.ordinationsid","avbestallorginalforpackning.Bestallningsrader.ordinationsid","","","",1,1,"","","","string {[]} {[]}
","ordinationsid","ordinationsid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.ordinationsid",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.dosunderlagsversion","avbestallorginalforpackning.Bestallningsrader.dosunderlagsversion","","","",0,1,"","","","string {[]} {[]}
","dosunderlagsversion","dosunderlagsversion","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.dosunderlagsversion",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallningsresultat","avbestallorginalforpackning.Bestallningsrader.bestallningsresultat","","","",0,1,"","","","integer {[]} {[]}
","bestallningsresultat","bestallningsresultat","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallningsresultat",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallningsresultattext","avbestallorginalforpackning.Bestallningsrader.bestallningsresultattext","","","",0,1,"","","","string {[]} {[]}
","bestallningsresultattext","bestallningsresultattext","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallningsresultattext",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallningsstatus","avbestallorginalforpackning.Bestallningsrader.bestallningsstatus","","","",1,1,"","","","code {[]} {[]}
","bestallningsstatus","bestallningsstatus","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-bestallningsstatus-vs","",,,,"avbestallorginalforpackning.Bestallningsrader.bestallningsstatus",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.statustidpunkt","avbestallorginalforpackning.Bestallningsrader.statustidpunkt","","","",1,1,"","","","dateTime {[]} {[]}
","statustidpunkt","statustidpunkt","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.statustidpunkt",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallningstatustext","avbestallorginalforpackning.Bestallningsrader.bestallningstatustext","","","",0,1,"","","","string {[]} {[]}
","bestallningstatustext","bestallningstatustext","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallningstatustext",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.meddelandefranapotek","avbestallorginalforpackning.Bestallningsrader.meddelandefranapotek","","","",0,1,"","","","string {[]} {[]}
","meddelandefranapotek","meddelandefranapotek","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.meddelandefranapotek",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.onskadleveranstid","avbestallorginalforpackning.Bestallningsrader.onskadleveranstid","","","",0,1,"","","","dateTime {[]} {[]}
","onskadleveranstid","onskadleveranstid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.onskadleveranstid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.planeradleveranstid","avbestallorginalforpackning.Bestallningsrader.planeradleveranstid","","","",0,1,"","","","dateTime {[]} {[]}
","planeradleveranstid","planeradleveranstid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.planeradleveranstid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.dosmottagareid","avbestallorginalforpackning.Bestallningsrader.dosmottagareid","","","",0,1,"","","","string {[]} {[]}
","dosmottagareid","dosmottagareid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.dosmottagareid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.dosmottagarenamn","avbestallorginalforpackning.Bestallningsrader.dosmottagarenamn","","","",0,1,"","","","string {[]} {[]}
","dosmottagarenamn","dosmottagarenamn","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.dosmottagarenamn",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallningstid","avbestallorginalforpackning.Bestallningsrader.bestallningstid","","","",0,1,"","","","dateTime {[]} {[]}
","bestallningstid","bestallningstid","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallningstid",0,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallarefornamn","avbestallorginalforpackning.Bestallningsrader.bestallarefornamn","","","",1,1,"","","","string {[]} {[]}
","bestallarefornamn","bestallarefornamn","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallarefornamn",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallareefternamn","avbestallorginalforpackning.Bestallningsrader.bestallareefternamn","","","",1,1,"","","","string {[]} {[]}
","bestallareefternamn","bestallareefternamn","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallareefternamn",1,1,"",""
"avbestallorginalforpackning","avbestallorginalforpackning.Bestallningsrader.bestallarearbetsplats","avbestallorginalforpackning.Bestallningsrader.bestallarearbetsplats","","","",1,1,"","","","string {[]} {[]}
","bestallarearbetsplats","bestallarearbetsplats","","","","","","","","","",,,,,"",,,,"avbestallorginalforpackning.Bestallningsrader.bestallarearbetsplats",1,1,"",""
"bestallorginalforpackning-request","bestallorginalforpackning-request","bestallorginalforpackning-request","","","",0,*,"","","","null {[]} {[]}
","BestallOrginalforpackning — Request","Logisk modell för begäran i BestallOrginalforpackning
(urn:riv:druglogistics:dosedispensing:BestallOrginalforpackningResponder:1, BestallOrginalforpackningType), inklusive SOAP-huvuden enligt WSDL.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"bestallorginalforpackning-request","bestallorginalforpackning-request.logicalAddress","bestallorginalforpackning-request.logicalAddress","","","",1,1,"","","","BackboneElement {[]} {[]}
","logicalAddress","SOAP-huvud LogicalAddress. Typen har inga element utöver utökningspunkter.","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning-request.logicalAddress",1,1,"",""
